operational
operational
operational
operational
operational
operational
operational
operational
noinfo
terminated
terminated
noinfo
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
terminated
operational
operational
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
noinfo
operational
operational
operational
operational
operational
operational
operational
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
terminated
operational
noinfo
operational
operational
operational
operational
operational
operational
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
noinfo
operational
operational
operational
operational
terminated
operational
operational
operational
operational
operational
terminated
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
operational
